pop,Source,1,2,3,4,5,6,7,8,9,10,11,12,LP_1,LP_2,LP_3
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.68361313,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.15768329,21.15768329,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.98376365,20.98376365,20.98376365,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.26754527,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5960264,20.5960264,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.43499771,19.43499771,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.04148472,20.04148472,20.04148472,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.21792356,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.55790978,19.55790978,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.17641958,20.17641958,20.17641958,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.07917932,19.07917932,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.01339754,20.01339754,20.01339754,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.29248412,19.29248412,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.88080186,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.52536325,20.52536325,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7771466,20.7771466,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.23776574,21.23776574,21.23776574,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,21.4961242,21.4961242,21.4961242,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.07319707,19.07319707,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,20.09146362,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.24833599,18.24833599,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.11732456,20.11732456,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.64384812,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,19.4038374,19.4038374,19.4038374,19.4038374,19.4038374,19.4038374,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,18.52196495,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28594732,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.67568022,19.67568022,19.67568022,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.76470238,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,19.47002496,19.47002496,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.10626635,20.10626635,20.10626635,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,19.89049542,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.0309992,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,18.8636256,18.8636256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,17.89613004,17.89613004,17.89613004,17.89613004,17.89613004,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,21.50527371,21.50527371,21.50527371,21.50527371,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,21.53241373,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.37744697,20.37744697,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,18.4106564,18.4106564,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,20.02889961,20.02889961,20.02889961,20.02889961,20.02889961,NA,NA,NA
